Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  PID ( P= DA, I= ARW, D= off, F = off)

  Tuning: Gain = -3.06 [%/°C] , Reset Time = 1.99 [min], Sample Time = 1.0 [sec]

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
        9.20   60.112662   89.048663       85.00       45.00
   9.2166667   60.082678   89.005319       85.00       45.00
   9.2333333   59.964621   88.933792       85.00       45.00
        9.25   59.878311   88.873148       85.00       45.00
   9.2666667   59.736561    88.79504       85.00       45.00
   9.2833333   59.765573   88.772922       85.00       45.00
        9.30      59.681   88.714177       85.00       45.00
   9.3166667   59.554562   88.642352       85.00       45.00
   9.3333333   59.461845   88.582051       85.00       45.00
        9.35   59.420602   88.538934       85.00       45.00
   9.3666667   59.438843   88.515453       85.00       45.00
   9.3833333   59.260206   88.428361       85.00       45.00
        9.40   59.155449   88.365937       85.00       45.00
   9.4166667   59.179966   88.345926       85.00       45.00
   9.4333333   58.914616    88.23214       85.00       45.00
        9.45   58.888434    88.19681       85.00       45.00
   9.4666667   58.765168    88.13031       85.00       45.00
   9.4833333   58.787669   88.111603       85.00       45.00
        9.50   58.619036   88.031108       85.00       45.00
   9.5166667    58.53055   87.977256       85.00       45.00
   9.5333333   58.442736   87.924069       85.00       45.00
        9.55   58.366767   87.875162       85.00       45.00
   9.5666667   58.273431   87.821034       85.00       45.00
   9.5833333   58.097794   87.740682       85.00       45.00
        9.60   57.998999   87.685901       85.00       45.00
   9.6166667   57.989546    87.66053       85.00       45.00
   9.6333333   57.888385   87.605648       85.00       45.00
        9.65   57.769888   87.545603       85.00       45.00
   9.6666667   57.593042   87.467147       85.00       45.00
   9.6833333   57.514702   87.421267       85.00       45.00
        9.70   57.486296   87.391951       85.00       45.00
   9.7166667   57.315655   87.316783       85.00       45.00
   9.7333333   57.128955   87.237034       85.00       45.00
        9.75   57.126696   87.217722       85.00       45.00
   9.7666667   57.073703   87.182128       85.00       45.00
   9.7833333   56.920813   87.114455       85.00       45.00
        9.80   56.853318   87.075019       85.00       45.00
   9.8166667    56.79084   87.037537       85.00       45.00
   9.8333333    56.58719   86.954614       85.00       45.00
        9.85    56.44452   86.892143       85.00       45.00
   9.8666667   56.372639   86.853132       85.00       45.00
   9.8833333   56.260333   86.801344       85.00       45.00
        9.90    56.16509   86.755516       85.00       45.00
   9.9166667   56.011697   86.691223       85.00       45.00
   9.9333333   55.955034   86.658813       85.00       45.00
        9.95   55.842963   86.608715       85.00       45.00
   9.9666667   55.684931   86.544138       85.00       45.00
   9.9833333   55.691137   86.533324       85.00       45.00
       10.00   55.598069   86.490427       85.00       45.00
   10.016667   55.385379   86.409119       85.00       45.00
   10.033333   55.309835   86.372933       85.00       45.00
       10.05   55.083078   86.288042       85.00       45.00
   10.066667   55.052233   86.267348       85.00       45.00
   10.083333   54.889061    86.20394       85.00       45.00
       10.10   54.881079   86.191354       85.00       45.00
   10.116667   54.657775    86.10909       85.00       45.00
   10.133333   54.590395   86.078041       85.00       45.00
       10.15    54.58666   86.067877       85.00       45.00
   10.166667   54.346265     85.9811       85.00       45.00
   10.183333   54.408812   85.993221       85.00       45.00
       10.20   54.156998   85.903364       85.00       45.00
   10.216667   54.108046   85.879996       85.00       45.00
   10.233333   54.076565   85.862484       85.00       45.00
       10.25   53.886208   85.793629       85.00       45.00
   10.266667   53.796534   85.757976       85.00       45.00
   10.283333   53.751923   85.737223       85.00       45.00
       10.30   53.610249   85.685185       85.00       45.00
   10.316667   53.562941   85.664163       85.00       45.00
   10.333333   53.421883   85.612932       85.00       45.00
       10.35   53.254397   85.553562       85.00       45.00
   10.366667   53.102213   85.499644       85.00       45.00
   10.383333   53.205963   85.529118       85.00       45.00
       10.40   52.951115   85.442131       85.00       45.00
   10.416667   52.822663    85.39683       85.00       45.00
   10.433333    52.78416   85.381056       85.00       45.00
       10.45   52.703689   85.351812       85.00       45.00
   10.466667   52.527208   85.291695       85.00       45.00
   10.483333   52.367498   85.237513       85.00       45.00
       10.50   52.373477   85.237478       85.00       45.00
   10.516667   52.289268   85.208215       85.00       45.00
   10.533333   52.204293   85.178947       85.00       45.00
       10.55   52.098519   85.143181       85.00       45.00
   10.566667   51.980173   85.103637       85.00       45.00
   10.583333   51.940648   85.089967       85.00       45.00
       10.60   51.739077   85.023894       85.00       45.00
   10.616667    51.61808   84.984483       85.00       45.00
   10.633333   51.490881   84.943389       85.00       45.00
       10.65   51.477526   84.939531       85.00       45.00
   10.666667   51.390555   84.911847       85.00       45.00
   10.683333   51.190799   84.847842       85.00       45.00
       10.70   51.153882   84.837141       85.00       45.00
   10.716667   50.997064   84.787672       85.00       45.00
   10.733333   51.035521   84.801899       85.00       45.00
       10.75   50.833312   84.738011       85.00       45.00
   10.766667   50.884692   84.756839       85.00       45.00
   10.783333   50.745724   84.713821       85.00       45.00
       10.80   50.678639   84.694457       85.00       45.00
   10.816667   50.614397   84.676175       85.00       45.00
   10.833333   50.487751   84.637821       85.00       45.00
       10.85   50.426869   84.621098       85.00       45.00
   10.866667   50.194861   84.549055       85.00       45.00
   10.883333   50.294994   84.585252       85.00       45.00
       10.90   50.103951   84.526783       85.00       45.00
   10.916667   50.083659   84.524137       85.00       45.00
   10.933333   49.986239   84.496517       85.00       45.00
       10.95   49.840039   84.453318       85.00       45.00
   10.966667   49.807952    84.44746       85.00       45.00
   10.983333   49.677107   84.409644       85.00       45.00
       11.00   49.587894   84.385635       85.00       45.00
   11.016667   49.514526    84.36696       85.00       45.00
   11.033333   49.583795   84.394667       85.00       45.00
       11.05   49.434396   84.351277       85.00       45.00
   11.066667   49.317443   84.318763       85.00       45.00
   11.083333   49.273136   84.310062       85.00       45.00
       11.10   49.160056   84.279145       85.00       45.00
   11.116667   49.046309   84.248268       85.00       45.00
   11.133333   49.019116   84.245699       85.00       45.00
       11.15   48.880844   84.207153       85.00       45.00
   11.166667   48.947485   84.235335       85.00       45.00
   11.183333    48.82594   84.202295       85.00       45.00
       11.20   48.754476   84.185761       85.00       45.00
   11.216667   48.615272    84.14741       85.00       45.00
   11.233333   48.558075   84.135954       85.00       45.00
       11.25   48.550909   84.140808       85.00       45.00
   11.266667   48.519539   84.137778       85.00       45.00
   11.283333   48.351024   84.090327       85.00       45.00
       11.30   48.328769    84.09067       85.00       45.00
   11.316667   48.327812   84.097912       85.00       45.00
   11.333333   48.165592   84.052832       85.00       45.00
       11.35   48.241201   84.085202       85.00       45.00
   11.366667   48.147055   84.062289       85.00       45.00
   11.383333   48.047782   84.037905       85.00       45.00
       11.40   48.047273    84.04573       85.00       45.00
   11.416667   48.022236   84.045542       85.00       45.00
   11.433333   47.852324   83.998404       85.00       45.00
       11.45   47.881265   84.016102       85.00       45.00
   11.466667   47.839931   84.010878       85.00       45.00
   11.483333   47.727977   83.982811       85.00       45.00
       11.50   47.716055   83.987396       85.00       45.00
   11.516667   47.629956   83.967903       85.00       45.00
   11.533333   47.606467   83.968863       85.00       45.00
       11.55   47.588825    83.97171       85.00       45.00
   11.566667   47.511952   83.955337       85.00       45.00
   11.583333   47.576701   83.984998       85.00       45.00
       11.60   47.547082   83.983829       85.00       45.00
   11.616667   47.360608   83.931836       85.00       45.00
   11.633333   47.206329   83.890709       85.00       45.00
       11.65   47.289869   83.926996       85.00       45.00
   11.666667   47.236817   83.918714       85.00       45.00
   11.683333    47.19052   83.912691       85.00       45.00
       11.70   47.258026   83.943599       85.00       45.00
   11.716667   47.184359   83.928499       85.00       45.00
   11.733333   47.244813   83.956991       85.00       45.00
       11.75   47.095533   83.917275       85.00       45.00
   11.766667   47.118601   83.933743       85.00       45.00
   11.783333   46.918638   83.877795       85.00       45.00
       11.80   46.946338   83.896092       85.00       45.00
   11.816667   46.888465   83.886506       85.00       45.00
   11.833333   46.996892   83.930893       85.00       45.00
       11.85   46.991331   83.937971       85.00       45.00
   11.866667    46.86145   83.904699       85.00       45.00
   11.883333    46.84118   83.907227       85.00       45.00
       11.90    46.88249   83.929691       85.00       45.00
   11.916667   46.828635   83.921127       85.00       45.00
   11.933333   46.819299   83.927062       85.00       45.00
       11.95    46.85055   83.946102       85.00       45.00
   11.966667   46.685791   83.901459       85.00       45.00
   11.983333   46.697965   83.914529       85.00       45.00
       12.00   46.760262   83.943734       85.00       45.00
   12.016667   46.685742   83.928356       85.00       45.00
   12.033333   46.753411   83.959187       85.00       45.00
       12.05   46.610968   83.921669       85.00       45.00
   12.066667   46.699948   83.959462       85.00       45.00
   12.083333   46.576613   83.928133       85.00       45.00
